doc_id,sentence
[조달청]홈페이지_3.기능요구,"[SFR-027] 보도/해명자료: 보도자료게시판, 해명자료게시판, 부처별뉴스 링크"
[조달청]홈페이지_3.기능요구,[SFR-028] 기고/인터뷰/강연자료: 기고/인터뷰/강연자료 게시판
[조달청]홈페이지_3.기능요구,"[SFR-029] 영상자료: 동영상뉴스게시판, 사진뉴스게시판"
[조달청]홈페이지_3.기능요구,"[SFR-030] 간행물: 1. 격월간지 나라살림 희망샘터 : 년도별 격월간지 PDF 서비스
2. e-뉴스레터 희망샘터 : e-뉴스레터 PDF 서비스"
[조달청]홈페이지_3.기능요구,"[SFR-031] 공지사항: 1. 공지사항 게시판
2. 무주부동상 공고사항
3. 개방 공모직위 공개모집 게시판
4. 인사발령 정보 링크서비스"
[조달청]홈페이지_3.기능요구,"[SFR-032] 조달전시관: 홍보관일기 게시판, 방문신청하기 기능"
[조달청]홈페이지_3.기능요구,[SFR-033] 비젼및소개: 조달청 비젼 및 소개
[조달청]홈페이지_3.기능요구,"[SFR-034] 청/차장소개: 1. 청장인사말, 청장약력, 차장약력, 역대청장
2. 청차장동정 : 스케쥴러 기능제공"
[조달청]홈페이지_3.기능요구,"[SFR-035] 조직및기능: 1. 조직도 : 각 부서별 링크, 부서별 소개페이지 및 직원열람
2. 기능 및 역할안내 페이지"
[조달청]홈페이지_3.기능요구,[SFR-036] 조달청연혁: 조달청연혁 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-037] 직원안내: 조달청 직원목록 및 직원검색기능 제공
[조달청]홈페이지_3.기능요구,[SFR-038] 사이버홍보관: 사이버홍보관 링크서비스
[조달청]홈페이지_3.기능요구,[SFR-039] 조달청CI: 조달청CI안내 및 다운로드 서비스
[조달청]홈페이지_3.기능요구,"[SFR-040] 오시는길: 1. 조달청 약도 및 방향별/교통별 안내페이지
2. 층별배치도 : 층별배치도 안내페이지"
[조달청]홈페이지_3.기능요구,"[SFR-041] 관련사이트: 정부기관(링크), 유관기관, 외국기관, 업무관련 사이트 링크안내페이지"
[조달청]홈페이지_3.기능요구,[SFR-042] 웹접근성품질마크인증: 웹접근성품질마크인증내역 안내페이지
[조달청]홈페이지_3.기능요구,"[SFR-043] 조달서비스헌장: 조달서비스헌장 전문, 원자재공급서비스, 물자구매/공급서비스, 시설공사계약서비스, 시설공사감리서비스, 나라장터서비스"
[조달청]홈페이지_3.기능요구,[SFR-044] 개인정보처리방침: 개인정보처리방침안내
[조달청]홈페이지_3.기능요구,[SFR-045] 저작권정책: 저작권정책 안내
[조달청]홈페이지_3.기능요구,[SFR-046] 웹사이트이용안내: 웹사이트이용안내
[조달청]홈페이지_3.기능요구,[SFR-047] 사이트맵: 사이트맵
[조달청]홈페이지_3.기능요구,[SFR-048] 웹사이트의견수렴: 웹사이트이용에 대한 의견수렵 게시판
[조달청]홈페이지_3.기능요구,"[SFR-049] Tender Notice: 국내 물품 입찰, 해외 물품 입찰, 공사, 용역, 원자재비축 등 입찰 정보 제공"
[조달청]홈페이지_3.기능요구,"[SFR-050] Award Notice: 국내 물품 입찰, 해외 물품 입찰, 공사, 용역, 원자재비축 등 계약 정보 제공"
[조달청]홈페이지_3.기능요구,"[SFR-051] Relevant Law: 조달관련법령, 기타"
[조달청]홈페이지_3.기능요구,[SFR-052] FAQ: 즐겨찾는질문과답변
[조달청]홈페이지_3.기능요구,[SFR-053] News: 조달청소식
[조달청]홈페이지_3.기능요구,[SFR-054] Publications: 출판물
[조달청]홈페이지_3.기능요구,[SFR-055] Video Gallery: 동영상 갤러리
[조달청]홈페이지_3.기능요구,[SFR-056] Handbook of Excellent: 우수조달물품 안내
[조달청]홈페이지_3.기능요구,[SFR-057] 2012 and onwards: 2012년 이후 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-058] 2011: 2011년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-059] 2010: 2010년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-060] 2009: 2009년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-061] 2008: 2008년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-062] 2007: 2007년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-063] 2006: 2006년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-064] 2005: 2005년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-065] 2004: 2004년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-066] 2003: 2003년 국제협력사항
[조달청]홈페이지_3.기능요구,[SFR-067] Administrator`s Message: 청장인사말
[조달청]홈페이지_3.기능요구,[SFR-068] History: 조달청연혁 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-069] Organization Chart: 조직도 안내
[조달청]홈페이지_3.기능요구,[SFR-070] Vision and Mission: 비젼과 미션
[조달청]홈페이지_3.기능요구,[SFR-071] Role of PPS: 조달청의 역할
[조달청]홈페이지_3.기능요구,[SFR-072] Major Business Plans: 주요사업계획
[조달청]홈페이지_3.기능요구,[SFR-073] Code of Conduct: 행동강령
[조달청]홈페이지_3.기능요구,[SFR-074] Statistics: 년도별 조달사업 통계자료
[조달청]홈페이지_3.기능요구,[SFR-075] Overseas Procurement Offices: 해외조달사무소 안내
[조달청]홈페이지_3.기능요구,[SFR-076] How to visit PPS: 조달청 오시는길
[조달청]홈페이지_3.기능요구,[SFR-077] Domestic ProcureMent: 국내조달 안내
[조달청]홈페이지_3.기능요구,[SFR-078] Foreign Procurement: 해외조달 안내
[조달청]홈페이지_3.기능요구,[SFR-079] Construction Contracts: 건설계약 안내
[조달청]홈페이지_3.기능요구,[SFR-080] Stockpile Management: 비축관리 안내
[조달청]홈페이지_3.기능요구,[SFR-081] Property Management: 재산관리 안내
[조달청]홈페이지_3.기능요구,[SFR-082] KONEPS: 통합 한국 온라인 e-조달시스템 안내
[조달청]홈페이지_3.기능요구,[SFR-083] 로그인: 개인회원 로그인
[조달청]홈페이지_3.기능요구,[SFR-084] 아이디/비밀번호: 개인회원 계정정보 찾기
[조달청]홈페이지_3.기능요구,[SFR-085] 회원가입: 개인회원가입
[조달청]홈페이지_3.기능요구,[SFR-086] 채용정보: 채용정보(기업 및 채용분야) 목록 및 정보안내페이지
[조달청]홈페이지_3.기능요구,[SFR-087] 마이페이지: 개인회원 계정정보관리
[조달청]홈페이지_3.기능요구,[SFR-088] 로그인: 기업회원 로그인
[조달청]홈페이지_3.기능요구,[SFR-089] 아이디/비밀번호: 기업회원 계정정보 찾기
[조달청]홈페이지_3.기능요구,[SFR-090] 회원가입: 기업회원가입
[조달청]홈페이지_3.기능요구,[SFR-091] 채용정보: 채용정보(기업 및 채용분야) 목록 및 정보안내페이지
[조달청]홈페이지_3.기능요구,[SFR-092] 인재정보: 인재정보(인재정보 및 지원분야) 목록 및 정보열람 페이지
[조달청]홈페이지_3.기능요구,[SFR-093] 인사말: 인사말 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-094] 조달청은?: 조달청 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-095] 청훈및상징물: 청훈및상징물 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-096] 조달청역사: 조달청역사 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-097] 조달청조직: 조달청조직 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-098] 찾아오는길: 찾아오는길
[조달청]홈페이지_3.기능요구,[SFR-099] 물품구매: 물품구매 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-100] 공사계약: 공사계약 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-101] 나라장터운영: 나라장터운영 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-102] 원자재비축: 원자재비축 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-103] 물품관리: 물품관리 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-104] 국구정책지원: 국가정책지원 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-105] 문답으로배우는조달청: 문답으로배우는조달청
[조달청]홈페이지_3.기능요구,[SFR-106] 알고싶어요?: 어린이 질문응답 게시판
[조달청]홈페이지_3.기능요구,[SFR-107] 조달용어설명: 조달용어설명 페이지
[조달청]홈페이지_3.기능요구,[SFR-108] 게임: 게임
[조달청]홈페이지_3.기능요구,[SFR-109] 조달청소식: 조달청 소식 게시판
[조달청]홈페이지_3.기능요구,[SFR-110] 추천사이트: 조달청 추천 사이트 링크
[조달청]홈페이지_3.기능요구,[SFR-111] 비축업무개요: 비축업무개요
[조달청]홈페이지_3.기능요구,"[SFR-112] 구매: 일반, 공동구매"
[조달청]홈페이지_3.기능요구,"[SFR-113] 판매: 일반, 대여"
[조달청]홈페이지_3.기능요구,[SFR-114] 비축시설: 비축시설 안내
[조달청]홈페이지_3.기능요구,[SFR-115] 비축공고현황(Link): 비축공고현황 링크서비스
[조달청]홈페이지_3.기능요구,[SFR-116] 비축물자자료실: 비축물자자료실 게시판
[조달청]홈페이지_3.기능요구,[SFR-117] 로그인: 회원로그인 화면
[조달청]홈페이지_3.기능요구,[SFR-118] 회원가입: 회원가입 등록화면
[조달청]홈페이지_3.기능요구,[SFR-119] 아이디/비밀번호: 계정찾기 기능
[조달청]홈페이지_3.기능요구,[SFR-120] 사이트맵: 사이트맵
[조달청]홈페이지_3.기능요구,[SFR-121] 개인정보수정: 개인정보수정
[조달청]홈페이지_3.기능요구,[SFR-122] 회원탈퇴: 회원탈퇴신청 페이지
[조달청]홈페이지_3.기능요구,[SFR-123] 설문조사: 회원전용 설문조사기능
[조달청]홈페이지_3.기능요구,[SFR-124] 일일가격: 일일가격 게시판기능
[조달청]홈페이지_3.기능요구,[SFR-125] 보고서: 보고서 게시판기능
[조달청]홈페이지_3.기능요구,[SFR-126] 품목별차트: 품목별 통계차트 기능
[조달청]홈페이지_3.기능요구,[SFR-127] 의견수렴: 국민의견수렴 게시판
[조달청]홈페이지_3.기능요구,[SFR-128] 공지사항: 공지사항 게시판
[조달청]홈페이지_3.기능요구,"[SFR-129] 경제용어해설: 경제용어해설집 : 한글자음별/알파벳별 색인기능, 단어검색기능"
[조달청]홈페이지_3.기능요구,[SFR-130] 관련사이트: 관련사이트 링크서비스
[조달청]홈페이지_3.기능요구,"[SFR-131] 비축뉴스: 1. 비축뉴스 게시판
2. 지난비축뉴스 열람기능"
[조달청]홈페이지_3.기능요구,[SFR-132] 인사말: 조달인력개발센터 인사말
[조달청]홈페이지_3.기능요구,[SFR-133] 미션및추진전략: 미션및추진전략 안내
[조달청]홈페이지_3.기능요구,[SFR-134] 연혁: 연혁 안내
[조달청]홈페이지_3.기능요구,[SFR-135] 조직및업무: 조직및업무 안내
[조달청]홈페이지_3.기능요구,[SFR-136] 시설이용안내: 시설이용안내
[조달청]홈페이지_3.기능요구,[SFR-137] 서비스헌장: 서비스헌장 안내
[조달청]홈페이지_3.기능요구,[SFR-138] 오시는길: 조달인력개발센터 약도 및 방향별/교통별 안내페이지
[조달청]홈페이지_3.기능요구,[SFR-139] 교육과정소개: 기초/전문교육별 교육과정소개
[조달청]홈페이지_3.기능요구,"[SFR-140] 교육일정: 1. 연간계획 : 년도별 과정에 따르는 월단위 교육계획정보 제공
2. 월별계획 : 월단위 교육과정계획정보 제공
3. 과정별계획 : 과정별 교육계획정보 제공
4. 과정별 상세내용"
[조달청]홈페이지_3.기능요구,[SFR-141] 교육생선발확인: 교육생선발관련한 알림 및 명단정보제공 게시판
[조달청]홈페이지_3.기능요구,"[SFR-142] 입교안내: 교육등록안내, 교육비안내 페이지"
[조달청]홈페이지_3.기능요구,[SFR-143] 교육자료실: 교육관련한 자료공유 게시판
[조달청]홈페이지_3.기능요구,[SFR-144] 교육신청안내: 교육신청에 관련한 안내페이지
[조달청]홈페이지_3.기능요구,[SFR-145] 교육신청: 교육과정 신청을 위한 등록처리 기능
[조달청]홈페이지_3.기능요구,[SFR-146] 공지사항: 조달인력개발센터 공지게시판
[조달청]홈페이지_3.기능요구,[SFR-147] 자주묻는질문: 자주묻는질문 안내
[조달청]홈페이지_3.기능요구,[SFR-148] 교육문의: 교육문의를 위한 게시판
[조달청]홈페이지_3.기능요구,[SFR-149] 교육후기: 교육후기 작성 게시판
[조달청]홈페이지_3.기능요구,[SFR-150] 로그인: 회원로그인 화면
[조달청]홈페이지_3.기능요구,[SFR-151] 회원가입: 회원가입 등록화면
[조달청]홈페이지_3.기능요구,[SFR-152] 아이디/비밀번호: 계정찾기 기능
[조달청]홈페이지_3.기능요구,[SFR-153] 사이트맵: 사이트맵
[조달청]홈페이지_3.기능요구,[SFR-154] 개인정보수정: 개인정보수정
[조달청]홈페이지_3.기능요구,[SFR-155] 회원탈퇴: 회원탈퇴신청 페이지
[조달청]홈페이지_3.기능요구,[SFR-156] 설문조사: 회원전용 설문조사기능 : 다양한 형태의 설문조사 관리기능요구
[조달청]홈페이지_3.기능요구,[SFR-157] 나의강의: 나의강의목록 정보
[조달청]홈페이지_3.기능요구,[SFR-158] 사이버교육센터(Link): 사이버교육센터 링크
[조달청]홈페이지_3.기능요구,[SFR-159] 해외조달정보센터: 해외조달정보센터 안내페이지
[조달청]홈페이지_3.기능요구,[SFR-160] 이용안내: 이용안내 페이지
[조달청]홈페이지_3.기능요구,[SFR-161] WTO: WTO 개요 및 협정문/양허표 다운로드 서비스
[조달청]홈페이지_3.기능요구,[SFR-162] FTA: FTA 개요 및 협정문/양허표 다운로드 서비스
[조달청]홈페이지_3.기능요구,[SFR-163] 정부조달협상: 정부조달협상 정보게시판 : 최근업데이트 자료기능 제공
[조달청]홈페이지_3.기능요구,[SFR-164] 진출가이드: 미국/캐나다/EU/영국/중국/일본/기타국가별 진출가이드 제공
[조달청]홈페이지_3.기능요구,[SFR-165] 해외입찰사이트: 국내 및 해외국가별 입찰사이트 링크서비스 제공
[조달청]홈페이지_3.기능요구,"[SFR-166] 해외조달협력: 1. 해외조달기관협력 정보 제공 : 기사형(썸네일이미지) 게시판 기능
2. 나라장터해외진출 정보 제공 : 기사형(썸네일이미지) 게시판 기능"
[조달청]홈페이지_3.기능요구,"[SFR-167] 조사자료실: 1. 해외조달동향 정보게시판 : 최근업데이트 자료기능 제공
2. 해외입찰정보게시판 : 최근업데이트 자료기능 제공"
[조달청]홈페이지_3.기능요구,[SFR-168] MAS등록매뉴얼: MAS등록매뉴얼 자료제공
[조달청]홈페이지_3.기능요구,[SFR-169] e-Book: 해외조달관련 e-Book 정보 : 링크서비스
[조달청]홈페이지_3.기능요구,[SFR-170] 우수제품총람(외국어): 우수제품총람(외국어) e-Book 정보 : 링크서비스
[조달청]홈페이지_3.기능요구,[SFR-171] 공지사항: 해외조달정보센터 공지사항 게시판
[조달청]홈페이지_3.기능요구,[SFR-172] FAQ: 자주묻는질문 게시판
[조달청]홈페이지_3.기능요구,[SFR-173] 찾아오는길: 해외조달정보센터 약도 및 방향별/교통별 안내페이지
[조달청]홈페이지_3.기능요구,[SFR-174] 개인정보취급방침: 개인정보취급방침
[조달청]홈페이지_3.기능요구,[SFR-175] 저작권정책: 저작권정책
[조달청]홈페이지_3.기능요구,[SFR-176] 뷰어프로그램다운로드: 뷰어프로그램다운로드
[조달청]홈페이지_3.기능요구,[SFR-177] RSS서비스안내: RSS서비스안내
[조달청]홈페이지_3.기능요구,[SFR-178] 사이트맵: 사이트맵
[조달청]홈페이지_3.기능요구,[SFR-179] 종합민원안내: 민원업무안내 페이지
[조달청]홈페이지_3.기능요구,"[SFR-180] 지방청장과의대화: 1. 소통형 민원등록기능
  - 지방청장 답변등록기능, 접수상태관리
2. 나의민원 확인기능"
[조달청]홈페이지_3.기능요구,"[SFR-181] FAQ: 1. 자주묻는질문 게시판
  - 전체검색 페이지
  - 등록/조달요청/입찰및계약/적격심사/계약관리/물품관리/비축물자/품질관리/기타 항목별 FAQ 제공"
[조달청]홈페이지_3.기능요구,"[SFR-182] 조달신문고: 1. 조달관련 신고
  - 조달신문고안내
  - 불친절신고
  - 본청 신문고 정보와 지방청별 신문고 정보 분류
2. 국민신문고 연계(www.epeople.go.kr)
  - 진정/건의, 부조리신고"
[조달청]홈페이지_3.기능요구,"[SFR-183] 행정정보공개방: 1. 정보공개안내
  - 정보공개제도 안내 및 업무처리절차 등 안내페이지
  - 서식자료실 및 행정정보소재안내 링크서비스
2. 사전정보공표
  - 사전정보공표안내, 국민생활관련정보, 대규모예산사용
  - 업무추진비 및 기타정보 제공
  - 자료게시판 기능
3. 정보공개청구 : 링크서비스
4. 정보목록 안내페이지
5. 주요결재문서 : 비공개 게시판기능"
[조달청]홈페이지_3.기능요구,[SFR-184] 관내생산물품조달정보: 물품별업체소개 및 공급단가 정보 : 게시판기능
[조달청]홈페이지_3.기능요구,[SFR-185] 지방청자료실: 업무별자료 및 시설관리자료 : 게시판기능
[조달청]홈페이지_3.기능요구,"[SFR-186] 공지사항: 1. 지방청 공지사항 게시판
2. 무주부동산 공고 게시판
3. 인사발령 : 링크서비스"
[조달청]홈페이지_3.기능요구,[SFR-187] 부처별뉴스(Link): 부처별뉴스 링크
[조달청]홈페이지_3.기능요구,[SFR-188] 지방청행상앨범: 지방청 행사정보 게시판 : 최신행사정보 썸네일/미리보기 기능제공
[조달청]홈페이지_3.기능요구,[SFR-189] 지방청소식: 지방청소식 게시판
[조달청]홈페이지_3.기능요구,"[SFR-190] 청장소개: 1. 청장인사말, 청장약력, 차장약력, 역대청장"
[조달청]홈페이지_3.기능요구,[SFR-191] 지방청연혁: 지방청연혁 안내
[조달청]홈페이지_3.기능요구,[SFR-192] 조직및기능: 부서별역할 및 직원정보 안내페이지
[조달청]홈페이지_3.기능요구,[SFR-193] 관할구역: 해당 지방청관할지역 안내페이지
[조달청]홈페이지_3.기능요구,[SFR-194] 중점추진업무: 중점추진업무 사항안내 페이지
[조달청]홈페이지_3.기능요구,"[SFR-195] 오시는길: 1. 지방조달청 약도 및 방향별/교통별 안내페이지
2. 층별배치도 : 층별배치도 안내페이지"
[조달청]홈페이지_3.기능요구,[SFR-196] 통합정보망소개: 통합정보망 소개페이지
[조달청]홈페이지_3.기능요구,[SFR-197] 녹색관련자료: 보도자료 및 게시물 정보 : 게시판기능
[조달청]홈페이지_3.기능요구,"[SFR-198] 나라장터계약현황: 1. 나라장터 계약현황
  - 인증구분별 검색기능
  - 카테고리별 색인서비스
  - 검색결과에 따른 계약현황 정보
2. 계약물품구매하기 : 링크서비스"
[조달청]홈페이지_3.기능요구,"[SFR-199] 녹색제품인증현황: 1. 고효율에너지기자재 인증
2. 대기전력저감 프로그램
3. 신/재생에너지 설비인증
4. 에너지 소비효율등급표시
5. 환경표시
6. GR(우수재활용)제품
7. 각페이지별 구성 요건
  - 인증제품 카테고리별 색인서비스
  - 해당인증 정보 및 인증기관 안내페이지"
[조달청]홈페이지_3.기능요구,"[SFR-200] 녹색기술인증현황: 1. 녹색기술인증
2. 녹색사업인증
3. 녹색전문기업인증
4. 각페이지별 구성 요건
  - 인증제품 카테고리별 색인서비스
  - 해당인증 정보 및 인증기관 안내페이지"
[조달청]홈페이지_3.기능요구,"[SFR-201] 녹색관련 법령/규정: 1. 녹색관련 법령 정보안내 페이지 : 법체처 연계링크
2. 녹색관련 규정 정보안내 게시판"
[조달청]홈페이지_3.기능요구,[SFR-202] 녹색관련 통계정보: 공공조달 녹색제품공급 통계자료 게시판
[조달청]홈페이지_3.기능요구,"[SFR-203] 사용자 로그인: 1. 사용자의 로그인 정보(ID/Password)를 입력 받아 사용자의 인증 처리
2. 관리자의 경우 특정 IP 또는 MAC Address 등에 의해 로그인을 제한하는 기능
3. 중복 로그인을 방지"
[조달청]홈페이지_3.기능요구,[SFR-204] 실명확인: 주민번호와 성명을 이용하여 실명확인서비스(예; 한국신용평가정보)와 연계하여 본인임을 확인하는 기능
[조달청]홈페이지_3.기능요구,[SFR-205] 공공I-PIN실명확인: 공공I-PIN(G-Pin)을 이용하여 공공I-PIN센터와 연계하여 실명을 확인하는 기능
[조달청]홈페이지_3.기능요구,[SFR-206] 화면 확대/축소: 모든 화면에서 글자를 크게 또는 작게 볼 수 있도록 확대/축소 기능을 배치
[조달청]홈페이지_3.기능요구,[SFR-207] 권한관리: 사용자에게 권한을 부여하고 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-208] 권한그룹관리: 권한그룹을 관리하고 개별 사용자를 할당할 수 있는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-209] 그룹관리: 사용자 그룹별 권한관리를 제공
[조달청]홈페이지_3.기능요구,[SFR-210] 역할관리: 사용자 역할에 따라 접근권한을 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-211] 부서권한관리: 부서별로 권한을 부여하는 기능을 제공
[조달청]홈페이지_3.기능요구,"[SFR-212] 게시물통계: 각종 게시물 현황에 대한 통계자료를 게시판 유형, 게시판 템플릿, 게시판 속성에 따라 기간별(연도별, 월별, 일별)로 그래프와 텍스트 형태 두가지 방식으로 제공"
[조달청]홈페이지_3.기능요구,"[SFR-213] 사용자통계: 각종 사용자 현황에 대한 통계자료를 회원유형, 회원상태, 성별에 따라 기간별(연도별, 월별, 일별)로 그래프와 텍스트 형태 두가지 방식으로 제공"
[조달청]홈페이지_3.기능요구,"[SFR-214] 접속통계: 사용자가 접속한 현황에 대한 통계자료를 서비스, 개인별에 따라 기간별(연도별, 월별, 일별)로 그래프와 텍스트 형태 두가지 방식으로 제공"
[조달청]홈페이지_3.기능요구,"[SFR-215] 화면통계: 각종 화면현황에 대한 통계자료를 메뉴관리를 통하여 현재 서비스되고 있는 메뉴별에 따라 기간별(연도별, 월별, 일별)로 그래프와 텍스트 형태 두가지 방식으로 제공"
[조달청]홈페이지_3.기능요구,[SFR-216] 게시판: 사용자 간의 정보공유를 위해 공통으로 사용되는 게시판을 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-217] 게시판생성관리: 게시판 생성과 관련하여 Setup 정보를 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,"[SFR-218] 공지사항관리: 공지사항을 등록하고 등록된 공지사항을 검색, 조회하는 기능을 제공"
[조달청]홈페이지_3.기능요구,[SFR-219] FAQ관리: 자주하는 질문에 대한 답변을 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-220] Q&A관리: 질문과 답변 관리를 제공
[조달청]홈페이지_3.기능요구,[SFR-221] 유효게시판: 게시물의 유효일을 설정할 수 있는 게시판을 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,"[SFR-222] 자료실관리: 자료를 첨부파일로 등록하여 관리하며, 등록된 자료의 검색 및 조회, 다운로드 기능을 제공"
[조달청]홈페이지_3.기능요구,"[SFR-223] 댓글관리: 1. 게시판에 등록된 글에 대해 한 줄 댓글을 작성하는 기능을 제공
2. 게시판을 포함하여 모든 글쓰기 기능이 있는 메뉴에 대해 개인정보침해, 욕설, 비방 등 게시에 부적절한 자료 필터링 및 체크 기능 구현"
[조달청]홈페이지_3.기능요구,"[SFR-224] 만족도조사: Q&A등 게시판에 등록한 글에 대해 만족도를 만족, 보통, 미흡 등으로 조사하는 기능을 제공"
[조달청]홈페이지_3.기능요구,[SFR-225] 증명서관리: 경력/실적증명서 입력/수정/삭제/조회 관리 및 검색 기능 제공
[조달청]홈페이지_3.기능요구,[SFR-226] 부서일정관리: 부서원이 등록한 일정을 관리하고 일별/주간으로 조회하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-227] 일정관리: 공유일정으로 등록한 일정을 관리하고 일별/주간으로 조회하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-228] 전체일정: 전체 일정을 검색하고 조회하는 기능을 제공
[조달청]홈페이지_3.기능요구,"[SFR-229] 사용자관리: 특정 시스템을 사용하거나 관리하기 위한 사용자정보(ID, 비밀번호 등)를 관리하는 기능을 제공"
[조달청]홈페이지_3.기능요구,[SFR-230] 회원관리: 특정 시스템을 이용할 수 있는 회원의 가입 및 가입한 회원의 정보를 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,"[SFR-231] 조직 관리: 1. 조직정보에 대한 등록/수정/삭제 등 관리기능 제공
2. 조직정보를 조직도 및 직원정보 등에 자동 반영토록 구현"
[조달청]홈페이지_3.기능요구,[SFR-232] 직원 관리: 부서별 직원 등록/수정/삭제 관리
[조달청]홈페이지_3.기능요구,"[SFR-233] 업무 관리: 1. 부서별 업무 관리 기능
2. 부서의 추진 사업 현황 관리 기능"
[조달청]홈페이지_3.기능요구,[SFR-234] 담당자실명제관리: 모든 화면에 대한 업무담당 실명제 관리 기능 제공
[조달청]홈페이지_3.기능요구,[SFR-235] 약관관리: 회원가입에 따른 정보공유 동의여부 및 회원약관 동의여부를 확인하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-236] 저작권보호정책: 저작권보호정책에 대한 내용과 동의여부를 관리하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-237] 개인정보보호정책확인: 회원가입 및 이용안내 시 개인정보보호정책을 확인하는 기능을 제공
[조달청]홈페이지_3.기능요구,[SFR-238] 도움말: 응용 프로그램 사용에 필요한 정보 및 도움말을 제공하는 기능을 제공
